providerField,canonicalKey,acquisitionSurface,providerTimestamp,synqReceivedAt,requestStartedAt,requestCompletedAt,sequenceNumber,numericValue,rawValueJson,physicalSampleFingerprint,requestedInterval,requestedAggregation,aggregateBucketIdentity,hfWindowFrom,hfWindowTo,hfActualQueryTo,acquisitionOrdinal
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:02:20.752Z,2026-09-02T19:02:20.483Z,2026-09-02T19:02:20.752Z,343,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,223
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:02:26.617Z,2026-09-02T19:02:26.398Z,2026-09-02T19:02:26.617Z,348,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,228
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:02:32.648Z,2026-09-02T19:02:32.227Z,2026-09-02T19:02:32.648Z,353,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,233
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:02:38.941Z,2026-09-02T19:02:38.653Z,2026-09-02T19:02:38.941Z,358,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,238
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:02:44.730Z,2026-09-02T19:02:44.485Z,2026-09-02T19:02:44.730Z,363,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,243
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:02:50.829Z,2026-09-02T19:02:50.543Z,2026-09-02T19:02:50.829Z,394,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,254
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:02:56.638Z,2026-09-02T19:02:56.365Z,2026-09-02T19:02:56.638Z,399,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,259
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:03:02.397Z,2026-09-02T19:03:02.121Z,2026-09-02T19:03:02.397Z,404,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,264
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:03:08.475Z,2026-09-02T19:03:07.953Z,2026-09-02T19:03:08.475Z,409,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,269
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:03:14.327Z,2026-09-02T19:03:14.077Z,2026-09-02T19:03:14.327Z,414,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,274
