domain,method,route,controller,handler,file,organizationGuard,permissionsGuard,rolesGuard,otherGuards,requiredPermission,rolesDecorator,hasOrgIdParam,resourceScopeHint,stationScopeEnforced,selfServiceException,masterAdminException,frontendVisibility,testCoverage,risk,riskReasons,notes
admin_platform,POST,/admin/changelogs,PlatformAdminController,createChangelog,modules/platform-admin/platform-admin.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
admin_platform,PUT,/admin/email/settings,PlatformEmailController,updateSettings,modules/outbound-email/platform-email.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
admin_platform,DELETE,/admin/products/:orgId/:productSlug,ProductsController,removeFromOrganization,modules/products/products.controller.ts,no,no,yes,,,'MASTER_ADMIN',yes,org_param,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
admin_platform,POST,/admin/products/assign,ProductsController,assignToOrganization,modules/products/products.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
admin_platform,POST,/admin/prospects,ProspectsController,create,modules/prospects/prospects.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
admin_platform,DELETE,/admin/prospects/:id,ProspectsController,delete,modules/prospects/prospects.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
admin_platform,PATCH,/admin/prospects/:id,ProspectsController,update,modules/prospects/prospects.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
admin_platform,POST,/admin/prospects/:id/convert,ProspectsController,convertToOrganization,modules/prospects/prospects.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
admin_platform,POST,/admin/prune,PlatformAdminController,pruneMasterData,modules/platform-admin/platform-admin.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
admin_platform,POST,/admin/trips/backfill-enrichment,PlatformAdminController,backfillTripEnrichment,modules/platform-admin/platform-admin.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
admin_platform,POST,/admin/vehicle-logbook/:vehicleId/disable,PlatformAdminController,disableLogbook,modules/platform-admin/platform-admin.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
admin_platform,POST,/admin/vehicle-logbook/:vehicleId/enable,PlatformAdminController,enableLogbook,modules/platform-admin/platform-admin.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
admin_platform,POST,/admin/voice-assistant/control-plane/organizations/:orgId/agent-deployment/deploy,VoiceControlPlaneAdminController,deployAgent,modules/voice-assistant/admin/voice-control-plane-admin.controller.ts,no,no,yes,,,'MASTER_ADMIN',yes,org_param,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
admin_platform,POST,/admin/voice-assistant/control-plane/organizations/:orgId/agent-deployment/rollback,VoiceControlPlaneAdminController,rollbackAgent,modules/voice-assistant/admin/voice-control-plane-admin.controller.ts,no,no,yes,,,'MASTER_ADMIN',yes,org_param,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
admin_platform,POST,/admin/voice-assistant/control-plane/organizations/:orgId/suspend,VoiceControlPlaneAdminController,suspendOrganization,modules/voice-assistant/admin/voice-control-plane-admin.controller.ts,no,no,yes,,,'MASTER_ADMIN',yes,org_param,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
admin_platform,POST,/admin/voice-assistant/control-plane/webhook-events/:eventId/replay,VoiceControlPlaneAdminController,replayWebhook,modules/voice-assistant/admin/voice-control-plane-admin.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
admin_platform,POST,/admin/voice-assistant/organizations/:orgId/sync,VoiceAssistantAdminController,syncOrganization,modules/voice-assistant/voice-assistant.controller.ts,no,no,yes,,,"'ORG_ADMIN', 'SUB_ADMIN', 'MASTER_ADMIN';'MASTER_ADMIN'",yes,org_param,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
admin_platform,POST,/admin/voice-assistant/organizations/:orgId/twilio/credentials/register,TwilioTenantProvisioningController,registerCredentials,modules/twilio/provisioning/twilio-tenant-provisioning.controller.ts,no,no,yes,,,'MASTER_ADMIN',yes,org_param,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
admin_platform,POST,/admin/voice-assistant/organizations/:orgId/twilio/phone-numbers/purchase,TwilioTenantProvisioningController,purchasePhoneNumber,modules/twilio/provisioning/twilio-tenant-provisioning.controller.ts,no,no,yes,,,'MASTER_ADMIN',yes,org_param,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
admin_platform,POST,/admin/voice-assistant/organizations/:orgId/twilio/phone-numbers/search,TwilioTenantProvisioningController,searchPhoneNumbers,modules/twilio/provisioning/twilio-tenant-provisioning.controller.ts,no,no,yes,,,'MASTER_ADMIN',yes,org_param,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
admin_platform,POST,/admin/voice-assistant/organizations/:orgId/twilio/provisioning/preview,TwilioTenantProvisioningController,preview,modules/twilio/provisioning/twilio-tenant-provisioning.controller.ts,no,no,yes,,,'MASTER_ADMIN',yes,org_param,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
admin_platform,POST,/admin/voice-assistant/organizations/:orgId/twilio/subaccount/provision,TwilioTenantProvisioningController,provisionSubaccount,modules/twilio/provisioning/twilio-tenant-provisioning.controller.ts,no,no,yes,,,'MASTER_ADMIN',yes,org_param,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
admin_platform,POST,/admin/voice-assistant/protection/organizations/:orgId/overrides,VoiceProtectionAdminController,createOverride,modules/voice-protection/voice-protection.controller.ts,no,no,yes,,,'MASTER_ADMIN',yes,org_param,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
audit_security,PATCH,/account/me/notifications,AccountController,updateNotifications,modules/account/account.controller.ts,no,no,no,,,,no,self,not_evaluated_per_handler,yes,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
audit_security,PATCH,/account/me/preferences,AccountController,updatePreferences,modules/account/account.controller.ts,no,no,no,,,,no,self,not_evaluated_per_handler,yes,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
audit_security,PATCH,/account/me/profile,AccountController,updateProfile,modules/account/account.controller.ts,no,no,no,,,,no,self,not_evaluated_per_handler,yes,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
audit_security,POST,/account/me/sessions/:sessionId/revoke,AccountController,revokeSession,modules/account/account.controller.ts,no,no,no,,,,no,self,not_evaluated_per_handler,yes,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
audit_security,POST,/account/me/sessions/revoke-others,AccountController,revokeOtherSessions,modules/account/account.controller.ts,no,no,no,,,,no,self,not_evaluated_per_handler,yes,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
audit_security,POST,/auth/login,AuthController,login,modules/auth/auth.controller.ts,no,no,no,,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
audit_security,POST,/auth/logout,AuthController,logout,modules/auth/auth.controller.ts,no,no,no,,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
audit_security,POST,/auth/logout-all,AuthController,logoutAll,modules/auth/auth.controller.ts,no,no,no,,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
audit_security,POST,/auth/refresh,AuthController,refresh,modules/auth/auth.controller.ts,no,no,no,,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
